x	y	time	xaccel	yaccel	cumulative_time	xaccel_filtered_iir	yaccel_filtered_iir
0.000000000	0.000000000	0.026206006	-0.182917766	-1.583327443	6.950513036	-0.434097739	-1.206809766
0.000000000	0.000000000	0.027114950	-0.538889681	-1.061178796	6.977627986	-0.234150329	-1.177403188
0.000000000	0.000000000	0.024336596	0.054193395	-0.783353336	7.001964582	-0.040762898	-1.246856079
0.000000000	0.000000000	0.023765711	0.346929011	-1.899589423	7.025730293	0.198401441	-1.391224721
0.000000000	0.000000000	0.018411052	0.276295145	-1.346082093	7.044141346	0.504683379	-1.469237835
0.000000000	0.000000000	0.020212743	0.979568626	-1.317219032	7.064354088	0.858148060	-1.356661757
0.000000000	0.000000000	0.021300958	1.259697503	-1.317929136	7.085655047	1.208695477	-1.047767935
0.000000000	0.000000000	0.027109048	1.261504974	-0.056003378	7.112764095	1.504116908	-0.632042478
0.000000000	0.000000000	0.024165406	2.142069531	-0.581148049	7.136929501	1.721025516	-0.200599159
0.000000000	0.000000000	0.028351437	1.528501366	0.070050964	7.165280938	1.872996508	0.205608676
0.000000000	0.000000000	0.029159977	2.008357614	1.020482433	7.194440915	1.984577156	0.574406856
0.000000000	0.000000000	0.027899353	2.260086747	0.347141015	7.222340268	2.057563476	0.888776118
0.000000000	0.000000000	0.028137565	1.742762135	1.549880549	7.250477833	2.070185690	1.131650414
0.000000000	0.000000000	0.028494658	2.421492764	1.354992973	7.278972491	2.010417628	1.309306130
0.000000000	0.000000000	0.027709853	1.785237227	0.973935414	7.306682344	1.897876400	1.445783118
0.000000000	0.000000000	0.026293527	1.221108515	2.015439692	7.332975871	1.762924372	1.543993963
0.000000000	0.000000000	0.025433100	2.479946487	1.270527330	7.358408971	1.613517701	1.564103932
0.000000000	0.000000000	0.022327868	0.881594659	1.512988415	7.380736840	1.437116378	1.457385308
0.000000000	0.000000000	0.022528651	1.234117293	1.608221535	7.403265490	1.227811534	1.222283384
0.000000000	0.000000000	0.028111105	1.414171443	0.315224531	7.431376596	0.995274591	0.915331424
0.000000000	0.000000000	0.023758235	0.142419878	0.805573757	7.455134830	0.750001018	0.603485292
0.000000000	0.000000000	0.029931918	0.963137058	0.648676429	7.485066748	0.492054169	0.316810622
0.000000000	0.000000000	0.029886387	0.122289045	-0.428606391	7.514953135	0.216084135	0.049416843
0.000000000	0.000000000	0.024751191	-0.294391552	0.123305434	7.539704326	-0.079923193	-0.214088131
0.000000000	0.000000000	0.022463961	-0.077413019	-0.665426904	7.562168287	-0.396980715	-0.484758294
0.000000000	0.000000000	0.028569364	-1.048112313	-0.769283355	7.590737651	-0.740403785	-0.764640440
0.000000000	0.000000000	0.023783394	-1.057292210	-0.735374371	7.614521045	-1.106496133	-1.038634782
0.000000000	0.000000000	0.024612109	-0.996128804	-1.803677595	7.639133153	-1.456216903	-1.273718321
0.000000000	0.000000000	0.027962988	-2.319836743	-0.999739716	7.667096141	-1.718388412	-1.433514011
0.000000000	0.000000000	0.024619280	-1.672222102	-1.539859639	7.691715422	-1.843975153	-1.494935839
0.000000000	0.000000000	0.026072353	-1.700622484	-1.793054160	7.717787775	-1.858136770	-1.455571703
0.000000000	0.000000000	0.020436611	-2.066779690	-0.900441354	7.738224386	-1.840065834	-1.332010373
0.000000000	0.000000000	0.021675769	-1.443687780	-1.445645149	7.759900155	-1.848699166	-1.146409034
0.000000000	0.000000000	0.022897928	-2.339507446	-0.784561333	7.782798083	-1.879942549	-0.905646782
0.000000000	0.000000000	0.025271430	-1.807921661	-0.443686286	7.808069512	-1.890263613	-0.597430229
0.000000000	0.000000000	0.017873869	-1.488976231	-0.600019961	7.825943382	-1.838375166	-0.218387233
0.000000000	0.000000000	0.028131490	-2.065273631	0.443432435	7.854074872	-1.699923765	0.192673206
0.000000000	0.000000000	0.027265189	-1.438182563	0.604155046	7.881340061	-1.467189149	0.563377011
0.000000000	0.000000000	0.028110817	-0.869185490	0.532853340	7.909450878	-1.154327668	0.844893299
0.000000000	0.000000000	0.025270733	-1.169255043	1.751545002	7.934721611	-0.799626770	1.059357311
0.000000000	0.000000000	0.024657208	-0.132898750	0.609418339	7.959378819	-0.456226473	1.271139967
0.000000000	0.000000000	0.025900469	-0.498113517	1.386719555	7.985279288	-0.173889476	1.495433654
0.000000000	0.000000000	0.023342666	0.239025535	2.330579490	8.008621954	0.029563459	1.648231179
0.000000000	0.000000000	0.025895763	0.401674688	1.043083657	8.034517717	0.193686755	1.612952050
0.000000000	0.000000000	0.023613051	-0.042813406	1.594219206	8.058130768	0.398986552	1.360867754
0.000000000	0.000000000	0.025057196	0.846704748	1.198782819	8.083187964	0.700125304	0.995347604
0.000000000	0.000000000	0.019579816	1.273639919	0.216505032	8.102767780	1.069830513	0.671853146
0.000000000	0.000000000	0.022812325	1.088809564	0.731438513	8.125580105	1.416431967	0.464781004
0.000000000	0.000000000	0.022175832	1.945572675	0.121775261	8.147755938	1.657326471	0.303178255
0.000000000	0.000000000	0.021847777	1.771144477	0.151784367	8.169603715	1.776331632	0.044767052
0.000000000	0.000000000	0.023850823	1.500185589	0.031302147	8.193454538	1.819259591	-0.374168874
0.000000000	0.000000000	0.027313076	2.239909450	-1.531568125	8.220767614	1.842945544	-0.862514197
0.000000000	0.000000000	0.029479651	1.526528339	-0.927417375	8.250247265	1.869835210	-1.249182506
0.000000000	0.000000000	0.023321066	2.134584301	-1.293164539	8.273568331	1.883214790	-1.428546385
0.000000000	0.000000000	0.022782611	1.808422120	-1.985077320	8.296350942	1.851259236	-1.435908414
0.000000000	0.000000000	0.025725524	1.528030551	-0.753888160	8.322076466	1.748467118	-1.396160421
0.000000000	0.000000000	0.022034022	1.955747697	-1.628324966	8.344110488	1.563052901	-1.402749299
0.000000000	0.000000000	0.022784669	0.884758838	-1.577514057	8.366895157	1.300153935	-1.435249044
0.000000000	0.000000000	0.025267267	1.204392603	-1.113662267	8.392162425	0.988081412	-1.384798592
0.000000000	0.000000000	0.021994544	0.895477642	-1.490106808	8.414156969	0.678466434	-1.156012566
0.000000000	0.000000000	0.025719037	-0.087060759	-0.575293928	8.439876006	0.423920766	-0.748508258
0.000000000	0.000000000	0.029656457	0.576875800	-0.189930592	8.469532463	0.238260914	-0.252404859
0.000000000	0.000000000	0.024119807	0.124604855	0.058422860	8.493652270	0.077175101	0.224508085
0.000000000	0.000000000	0.024271386	-0.475196350	0.987197684	8.517923656	-0.132665812	0.623924675
0.000000000	0.000000000	0.030305157	0.002809844	0.433555203	8.548228812	-0.437184831	0.941980263
0.000000000	0.000000000	0.022596006	-1.110107310	1.378640191	8.570824819	-0.816451406	1.188978205
0.000000000	0.000000000	0.027916276	-1.103043409	1.685361113	8.598741095	-1.193637844	1.365384620
0.000000000	0.000000000	0.022611536	-1.347131354	1.024602469	8.621352630	-1.489866224	1.473889717
0.000000000	0.000000000	0.021822326	-2.141677557	1.738267919	8.643174956	-1.685660244	1.527829837
0.000000000	0.000000000	0.027353251	-1.447347669	1.647593466	8.670528207	-1.829763110	1.532909106
0.000000000	0.000000000	0.026853108	-1.853081446	0.999494116	8.697381315	-1.976739665	1.472241210
0.000000000	0.000000000	0.028374285	-2.491731061	1.990787797	8.725755599	-2.117233567	1.323859707
0.000000000	0.000000000	0.024819209	-1.806872567	0.654758423	8.750574808	-2.185204713	1.093089376
0.000000000	0.000000000	0.021874913	-2.614249448	0.880660309	8.772449722	-2.135145045	0.817378084
0.000000000	0.000000000	0.026479883	-1.742037982	0.654829964	8.798929605	-1.992359315	0.533623833
0.000000000	0.000000000	0.026582043	-1.431883653	-0.011201926	8.825511648	-1.817295649	0.248967399
0.000000000	0.000000000	0.022073401	-2.297705598	0.319268697	8.847585049	-1.639285976	-0.048311211
0.000000000	0.000000000	0.029280845	-1.097583113	-0.528767914	8.876865894	-1.446002078	-0.356947040
0.000000000	0.000000000	0.028184335	-1.110199226	-0.877903258	8.905050229	-1.227163821	-0.653782670
0.000000000	0.000000000	0.026470789	-1.522139976	-0.459673733	8.931521019	-1.001582366	-0.913509833
0.000000000	0.000000000	0.024773760	-0.198340139	-1.533758663	8.956294779	-0.790770879	-1.124502808
0.000000000	0.000000000	0.023061845	-0.733981084	-1.174004827	8.979356624	-0.573390230	-1.282027338
0.000000000	0.000000000	0.025270717	-0.513605008	-0.976745081	9.004627341	-0.283902691	-1.374713437
0.000000000	0.000000000	0.022108464	0.421007949	-2.115270172	9.026735805	0.122958050	-1.387077457
0.000000000	0.000000000	0.027362335	0.184799364	-0.837518907	9.054098140	0.604090130	-1.314763318
0.000000000	0.000000000	0.027839923	1.419954830	-1.059381214	9.081938063	1.041091752	-1.165453278
0.000000000	0.000000000	0.022645517	1.474995565	-1.384533210	9.104583580	1.332646909	-0.941127386
0.000000000	0.000000000	0.021856896	0.848413381	-0.179118298	9.126440476	1.473262357	-0.634288611
0.000000000	0.000000000	0.027170227	2.183198177	-0.606326148	9.153610703	1.546162409	-0.250397921
0.000000000	0.000000000	0.022788163	1.399180041	0.302857549	9.176398866	1.650685717	0.175406798
0.000000000	0.000000000	0.025878324	1.604712001	0.804866943	9.202277190	1.827880283	0.591247334
0.000000000	0.000000000	0.023937467	2.426625143	0.485771532	9.226214658	2.028891566	0.955081090
0.000000000	0.000000000	0.026186436	1.811187291	1.747016889	9.252401094	2.145439809	1.246124386
0.000000000	0.000000000	0.023330940	2.288229768	1.325223956	9.275732034	2.087410528	1.451901758
0.000000000	0.000000000	0.026624905	1.942838426	0.921839378	9.302356938	1.851045435	1.549708619
0.000000000	0.000000000	0.025721154	1.194385673	2.536000909	9.328078092	1.522869403	1.516738116
0.000000000	0.000000000	0.025807305	1.537645919	0.824238275	9.353885397	1.218716595	1.370874143
0.000000000	0.000000000	0.025439607	0.767755095	1.146271247	9.379325005	1.010109874	1.182195675
0.000000000	0.000000000	0.026409597	1.043986098	1.119677584	9.405734602	0.890649598	1.015464754
0.000000000	0.000000000	0.025971639	0.810848121	0.738791629	9.431706241	0.792075677	0.867382658
0.000000000	0.000000000	0.022953245	0.388445365	0.971397047	9.454659486	0.628302647	0.679898520
0.000000000	0.000000000	0.017907964	0.574693535	0.255077283	9.472567450	0.346795537	0.406276205
0.000000000	0.000000000	0.027921953	0.194138000	-0.195590988	9.500489403	-0.034472342	0.047880512
0.000000000	0.000000000	0.020441175	-1.074635903	0.092765465	9.520930578	-0.436502620	-0.360008610
0.000000000	0.000000000	0.029734103	-0.243247697	-1.141419324	9.550664681	-0.777203750	-0.771060580
0.000000000	0.000000000	0.024774611	-1.308866221	-1.031530438	9.575439292	-1.021797093	-1.134431151
0.000000000	0.000000000	0.019053407	-0.987155817	-1.049525820	9.594492699	-1.180251029	-1.401483644
0.000000000	0.000000000	0.024640114	-1.167777018	-2.348342798	9.619132814	-1.282233377	-1.545596321
0.000000000	0.000000000	0.025923500	-1.999042964	-0.844576057	9.645056313	-1.374851180	-1.576080996
0.000000000	0.000000000	0.023990461	-0.969118386	-1.554746380	9.669046775	-1.518284975	-1.525330864
0.000000000	0.000000000	0.026928416	-1.596206588	-2.052970761	9.695975191	-1.735169861	-1.426165712
0.000000000	0.000000000	0.026107412	-2.445900455	-0.684896482	9.722082603	-1.958671278	-1.303549269
0.000000000	0.000000000	0.028035606	-1.568104006	-1.407117160	9.750118209	-2.071186122	-1.164210480
0.000000000	0.000000000	0.026081140	-2.671816593	-0.937374080	9.776199349	-2.018277403	-0.974348740
0.000000000	0.000000000	0.020329252	-1.541237426	-0.454894326	9.796528600	-1.864349552	-0.669806897
0.000000000	0.000000000	0.025703008	-1.212863337	-0.796810943	9.822231608	-1.712945548	-0.223271773
0.000000000	0.000000000	0.024193076	-2.341637113	0.763149219	9.846424684	-1.585852095	0.296436869
0.000000000	0.000000000	0.024128220	-0.886585573	0.702156042	9.870552905	-1.413758551	0.756006269
0.000000000	0.000000000	0.022539178	-1.415984022	0.866637424	9.893092083	-1.150833338	1.064091353
0.000000000	0.000000000	0.022812551	-1.310933110	1.776206759	9.915904634	-0.864257605	1.241764784
0.000000000	0.000000000	0.022452949	0.222703621	0.713865207	9.938357583	-0.672539814	1.379302098
0.000000000	0.000000000	0.024875636	-0.596585121	1.532471069	9.963233219	-0.596733470	1.532304665
